Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	7.000	1	17.09200	1	34.566002	1	246.400	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	8.000	1	17.09200	1	34.566002	1	246.400	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	9.000	1	17.09200	1	34.566002	1	246.600	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	10.000	1	17.09200	1	34.566002	1	246.900	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	11.000	1	17.09200	1	34.566002	1	247.100	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	12.000	1	17.09200	1	34.566002	1	247.200	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	13.000	1	17.08500	1	34.564999	1	247.300	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	14.000	1	17.07100	1	34.564999	1	247.300	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	15.000	1	17.04700	1	34.563999	1	247.300	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	16.000	1	17.01900	1	34.561001	1	247.300	1	0.10000	1		9	0.204000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	17.000	1	16.95900	1	34.557999	1	247.500	1	0.11000	1		9	0.205000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	18.000	1	16.87600	1	34.550999	1	248.000	1	0.11000	1		9	0.208000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	19.000	1	16.76000	1	34.542000	1	248.800	1	0.12000	1		9	0.211000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	20.000	1	16.64100	1	34.530998	1	250.000	1	0.14000	1		9	0.215000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	21.000	1	16.51000	1	34.520000	1	251.500	1	0.16000	1		9	0.218000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	22.000	1	16.41300	1	34.513000	1	252.700	1	0.19000	1		9	0.222000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	23.000	1	16.35700	1	34.511002	1	253.500	1	0.21000	1		9	0.227000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	24.000	1	16.34100	1	34.511002	1	253.600	1	0.23000	1		9	0.235000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	25.000	1	16.32700	1	34.511002	1	253.400	1	0.25000	1		9	0.241000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	26.000	1	16.31200	1	34.511002	1	253.200	1	0.29000	1		9	0.247000	1		9		9		9	1
GA02	UC057041	C	2011-03-08T23:42:00	314.45428	-44.70200	27.000	1	16.30000	1	34.512001	1	252.900	1	0.33000	1		9	0.253000	1		9		9		9	1
