Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	5.000	1	15.10100	1	35.617001	1	264.100	1	0.52000	1		9	0.624000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	6.000	1	15.10100	1	35.620998	1	264.000	1	0.53000	1		9	0.624000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	7.000	1	15.10300	1	35.633999	1	263.600	1	0.56000	1		9	0.624000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	8.000	1	15.11400	1	35.662998	1	263.000	1	0.64000	1		9	0.623000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	9.000	1	15.13000	1	35.696999	1	262.000	1	0.80000	1		9	0.619000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	10.000	1	15.14800	1	35.741001	1	260.500	1	1.01000	1		9	0.612000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	11.000	1	15.15800	1	35.764999	1	258.900	1	1.21000	1		9	0.597000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	12.000	1	15.16400	1	35.787998	1	257.500	1	1.35000	1		9	0.581000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	13.000	1	15.15900	1	35.798000	1	256.600	1	1.42000	1		9	0.568000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	14.000	1	15.14100	1	35.808998	1	255.900	1	1.46000	1		9	0.556000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	15.000	1	15.12200	1	35.816002	1	252.500	1	1.47000	1		9	0.542000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	16.000	1	15.10800	1	35.823002	1	252.400	1	1.49000	1		9	0.526000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	17.000	1	15.11600	1	35.833000	1	252.300	1	1.53000	1		9	0.502000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	18.000	1	15.13500	1	35.844002	1	252.200	1	1.58000	1		9	0.484000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	19.000	1	15.15900	1	35.853001	1	252.100	1	1.64000	1		9	0.464000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	20.000	1	15.19300	1	35.867001	1	252.000	1	1.71000	1		9	0.451000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	21.000	1	15.22000	1	35.880001	1	251.900	1	1.77000	1		9	0.431000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	22.000	1	15.24300	1	35.891998	1	251.700	1	1.81000	1		9	0.416000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	23.000	1	15.24800	1	35.896999	1	251.500	1	1.84000	1		9	0.408000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	24.000	1	15.25000	1	35.903000	1	251.200	1	1.85000	1		9	0.404000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	25.000	1	15.24900	1	35.908001	1	250.800	1	1.86000	1		9	0.398000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	26.000	1	15.24500	1	35.910999	1	250.100	1	1.88000	1		9	0.392000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	27.000	1	15.23800	1	35.912998	1	249.600	1	1.89000	1		9	0.386000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	28.000	1	15.22600	1	35.914001	1	248.900	1	1.90000	1		9	0.380000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	29.000	1	15.21000	1	35.914001	1	248.200	1	1.90000	1		9	0.377000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	30.000	1	15.18500	1	35.911999	1	247.500	1	1.89000	1		9	0.372000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	31.000	1	15.16000	1	35.910000	1	246.800	1	1.87000	1		9	0.366000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	32.000	1	15.13200	1	35.908001	1	246.000	1	1.81000	1		9	0.357000	1		9		9		9	1
GA02	UP319121	C	2010-05-12T17:15:00	320.34119	46.31190	33.000	1	15.10100	1	35.904999	1	245.200	1	1.70000	1		9	0.348000	1		9		9		9	1
