Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	6.000	1	28.88600	1	36.301998	1	192.800	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	7.000	1	28.88600	1	36.301998	1	192.900	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	8.000	1	28.88600	1	36.301998	1	193.200	1	0.03000	1		9	0.073000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	9.000	1	28.88600	1	36.301998	1	193.200	1	0.03000	1		9	0.073000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	10.000	1	28.88600	1	36.301998	1	193.200	1	0.03000	1		9	0.073000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	11.000	1	28.88500	1	36.301998	1	193.200	1	0.03000	1		9	0.073000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	12.000	1	28.88500	1	36.301998	1	193.000	1	0.03000	1		9	0.073000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	13.000	1	28.88400	1	36.303001	1	193.100	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	14.000	1	28.88400	1	36.303001	1	193.200	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	15.000	1	28.88400	1	36.303001	1	193.400	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	16.000	1	28.88400	1	36.303001	1	193.300	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	17.000	1	28.88300	1	36.303001	1	193.100	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	18.000	1	28.88200	1	36.303001	1	193.000	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	19.000	1	28.88000	1	36.304001	1	193.200	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	20.000	1	28.87600	1	36.306000	1	193.600	1	0.03000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	21.000	1	28.86600	1	36.311001	1	194.000	1	0.04000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	22.000	1	28.85600	1	36.316002	1	194.200	1	0.04000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	23.000	1	28.84600	1	36.320999	1	194.300	1	0.04000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	24.000	1	28.83300	1	36.330002	1	194.400	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	25.000	1	28.81400	1	36.345001	1	194.400	1	0.05000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	26.000	1	28.79300	1	36.365002	1	194.500	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	27.000	1	28.77700	1	36.383999	1	194.400	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	28.000	1	28.76500	1	36.400002	1	194.400	1	0.04000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	29.000	1	28.75700	1	36.411999	1	194.400	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	30.000	1	28.75300	1	36.419998	1	194.400	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	31.000	1	28.75200	1	36.424000	1	194.500	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	32.000	1	28.75100	1	36.426998	1	194.500	1	0.04000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	33.000	1	28.75000	1	36.428001	1	194.600	1	0.05000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	34.000	1	28.74600	1	36.430000	1	194.700	1	0.05000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	35.000	1	28.74000	1	36.431000	1	194.800	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	36.000	1	28.73100	1	36.431999	1	194.800	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	37.000	1	28.72200	1	36.432999	1	194.900	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	38.000	1	28.71300	1	36.435001	1	195.000	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	39.000	1	28.70600	1	36.437000	1	195.000	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	40.000	1	28.70100	1	36.438000	1	195.000	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	41.000	1	28.69900	1	36.438999	1	195.000	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	42.000	1	28.69600	1	36.438999	1	195.000	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	43.000	1	28.69300	1	36.438999	1	195.000	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	44.000	1	28.68800	1	36.441002	1	195.100	1	0.05000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	45.000	1	28.68400	1	36.443001	1	195.100	1	0.06000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	46.000	1	28.68000	1	36.445999	1	195.200	1	0.06000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	47.000	1	28.67700	1	36.449001	1	195.200	1	0.06000	1		9	0.077000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	48.000	1	28.67700	1	36.451000	1	195.200	1	0.06000	1		9	0.077000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	49.000	1	28.67700	1	36.452000	1	195.200	1	0.06000	1		9	0.078000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	50.000	1	28.67500	1	36.452000	1	195.200	1	0.06000	1		9	0.078000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	51.000	1	28.67100	1	36.452000	1	195.100	1	0.06000	1		9	0.078000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	52.000	1	28.66300	1	36.451000	1	195.100	1	0.06000	1		9	0.078000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	53.000	1	28.65500	1	36.450001	1	195.100	1	0.07000	1		9	0.077000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	54.000	1	28.64700	1	36.449001	1	195.100	1	0.07000	1		9	0.077000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	55.000	1	28.64100	1	36.449001	1	195.100	1	0.07000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	56.000	1	28.63400	1	36.449001	1	195.100	1	0.07000	1		9	0.076000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	57.000	1	28.62800	1	36.449001	1	195.100	1	0.07000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	58.000	1	28.62000	1	36.451000	1	195.100	1	0.07000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	59.000	1	28.61200	1	36.453999	1	195.200	1	0.07000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	60.000	1	28.60400	1	36.458000	1	195.200	1	0.07000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	61.000	1	28.59500	1	36.464001	1	195.400	1	0.07000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	62.000	1	28.58000	1	36.474998	1	195.700	1	0.08000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	63.000	1	28.55300	1	36.490002	1	196.100	1	0.08000	1		9	0.074000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	64.000	1	28.51600	1	36.509998	1	196.600	1	0.08000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	65.000	1	28.44900	1	36.546001	1	197.200	1	0.08000	1		9	0.075000	1		9		9		9	1
GA02	UC057162	C	2011-03-24T16:32:00	331.54050	-5.67680	66.000	1	28.36600	1	36.591999	1	198.100	1	0.08000	1		9	0.075000	1		9		9		9	1
